radiant_win,rhero1,rhero2,rhero3,rhero4,rhero5,dhero1,dhero2,dhero3,dhero4,dhero5
1,26,39,23,55,41,42,84,22,98,129
1,83,104,36,3,56,72,97,64,90,22
0,35,138,2,7,51,11,6,4,74,88
1,71,41,84,25,129,32,31,9,42,106
1,90,8,74,64,49,44,105,68,110,32
0,56,62,5,49,113,83,28,87,35,41
1,35,32,111,15,47,11,75,112,61,18
1,64,126,81,37,91,99,57,60,34,1
1,105,67,87,126,14,62,44,6,102,112
1,95,97,30,68,84,90,32,29,70,14
1,138,11,88,72,104,26,28,74,67,119
1,4,5,35,70,137,19,76,56,74,114
0,121,136,59,135,94,36,21,11,67,5
1,19,45,38,41,22,128,76,27,44,129
1,85,67,128,14,50,53,9,17,20,81
0,6,106,128,74,18,2,75,71,93,44
0,128,44,100,43,84,70,7,111,40,82
0,50,44,100,9,28,21,87,45,81,75
0,62,75,17,9,1,25,104,41,93,88
1,109,26,20,28,15,100,93,1,70,96
1,26,45,42,138,40,30,25,105,67,18
1,102,104,105,106,87,25,35,7,138,2
0,72,62,107,70,27,104,15,50,97,51
1,31,56,96,46,138,42,5,82,100,43
0,20,11,54,100,2,45,128,23,19,138
1,90,27,62,34,70,75,88,25,18,57
0,75,76,41,36,74,14,20,67,2,86
0,119,11,27,13,114,81,110,25,93,84
0,13,21,70,119,43,123,102,76,91,8
0,75,39,137,70,49,101,21,84,1,108
0,17,12,36,30,138,137,72,56,98,37
1,14,64,54,83,102,10,50,30,97,74
0,85,11,55,137,25,31,32,76,96,70
0,87,64,17,126,89,43,80,9,76,100
1,50,101,32,99,44,5,53,6,70,56
0,128,114,69,54,72,59,74,76,41,86
1,8,22,9,27,14,102,47,64,86,39
1,8,84,7,135,56,44,101,42,27,39
0,35,6,138,129,74,76,95,96,91,62
0,100,101,54,7,120,49,126,5,80,50
1,32,106,71,2,27,67,9,95,120,72
0,65,128,25,54,14,42,1,95,83,136
0,10,37,107,53,11,7,27,104,87,48
0,64,44,75,137,9,104,67,105,1,26
1,21,96,44,11,111,5,43,13,67,97
1,84,93,53,14,89,104,5,86,52,10
0,86,36,30,1,123,35,70,81,56,9
0,138,44,88,28,68,53,8,32,76,106
1,8,5,19,121,31,41,68,14,87,21
0,52,37,129,70,72,30,44,22,2,75
1,8,50,11,2,5,14,32,22,96,86
0,19,14,37,35,128,97,93,101,121,11
0,65,76,1,5,32,114,17,28,119,9
0,74,129,31,41,83,67,97,17,32,26
0,59,30,2,70,123,71,100,27,12,80
0,44,29,31,75,9,67,37,50,74,2
0,34,97,87,19,114,138,56,104,11,84
0,64,54,1,39,123,48,13,74,137,2
0,104,22,59,123,47,77,14,97,79,35
0,8,36,76,105,17,6,35,9,64,2
0,32,137,20,75,9,56,68,2,34,84
1,138,135,57,84,93,74,8,71,30,27
0,68,88,73,86,39,1,106,104,21,101
0,23,90,70,5,43,91,113,135,101,44
0,46,72,5,104,8,12,21,51,69,26
0,93,25,5,83,129,44,56,99,120,37
1,74,28,9,8,22,75,56,50,135,123
0,93,11,96,14,19,100,64,72,36,70
0,33,86,49,11,82,6,79,104,22,128
1,101,128,104,6,93,14,52,26,8,53
0,20,37,113,138,69,129,56,70,26,75
1,102,34,74,28,75,7,41,77,14,30
1,35,5,77,97,100,19,20,8,69,14
1,3,84,94,28,138,37,39,32,108,90
1,106,29,12,31,138,75,44,71,2,14
0,54,50,9,76,135,99,7,11,6,87
1,72,44,99,105,112,10,31,104,27,19
1,86,10,56,27,2,54,74,64,129,7
0,75,96,99,70,21,47,22,64,89,2
0,96,35,26,50,54,14,22,137,42,86
1,88,86,129,76,6,53,104,41,13,62
0,34,20,93,99,105,112,64,14,46,42
0,67,107,104,64,4,8,68,21,114,102
0,72,51,27,11,90,22,31,8,53,135
0,96,113,86,6,101,14,56,11,98,87
1,92,35,11,91,14,101,1,44,120,74
0,123,3,21,53,4,101,120,20,106,42
0,21,62,47,93,30,8,52,14,87,68
1,93,81,100,26,11,41,22,75,18,72
1,53,99,74,86,113,105,8,138,27,104
1,39,75,1,138,2,106,87,86,77,67
0,120,93,22,64,14,105,70,15,128,36
1,14,4,37,49,12,81,76,71,104,44
0,123,42,22,71,60,39,75,101,11,2
1,138,86,128,101,45,97,84,85,70,129
0,27,71,99,74,70,11,30,98,26,109
1,84,138,95,75,17,32,6,104,85,45
1,75,16,87,100,1,69,88,98,10,35
1,40,113,64,7,6,44,75,45,2,83
1,74,6,72,29,64,80,27,54,11,138
1,110,93,138,49,30,5,59,83,13,70
0,37,7,72,44,9,53,126,105,129,11
1,25,76,42,6,51,95,121,54,2,33
0,95,86,83,126,16,80,69,18,101,44
0,136,129,21,123,1,82,86,114,29,64
1,11,93,33,81,68,8,31,22,14,126
0,113,101,12,8,26,138,50,19,14,59
1,72,30,84,108,44,7,6,128,95,97
1,64,23,101,138,54,25,41,129,19,104
1,48,1,87,86,135,17,91,63,34,6
1,99,67,75,80,90,1,129,56,30,72
0,42,37,57,11,44,105,91,1,104,34
0,64,74,96,50,94,67,10,104,31,57
1,31,67,36,85,77,86,70,17,97,30
1,15,23,114,84,8,95,111,119,18,56
0,1,69,67,31,68,83,135,64,39,41
0,69,90,97,68,12,32,6,29,83,137
0,99,51,30,109,14,39,44,93,29,22
0,98,9,21,30,8,96,44,33,73,101
0,26,135,28,109,120,95,10,30,16,72
1,17,26,105,126,93,8,98,35,5,84
0,5,99,6,30,21,80,42,44,71,75
0,16,22,99,72,44,71,91,47,52,56
0,62,32,27,53,99,33,135,10,7,88
0,56,36,59,26,39,45,54,84,104,44
0,129,26,21,105,56,74,51,31,2,11
0,1,64,106,31,16,43,93,54,50,75
0,52,27,75,123,48,2,11,57,105,19
0,123,56,39,16,121,86,95,113,60,84
1,120,93,41,101,34,106,1,35,54,52
1,26,46,62,71,44,25,73,6,101,1
0,29,58,51,12,6,78,31,19,35,14
1,129,26,23,104,53,99,17,1,7,30
0,41,25,98,16,108,85,72,47,18,75
1,42,74,40,87,13,71,101,26,32,53
0,129,106,65,31,67,34,86,135,8,84
0,105,8,72,99,76,54,104,22,27,17
1,86,46,54,47,102,14,21,8,17,72
0,74,105,28,64,44,138,104,72,75,13
1,53,6,33,58,88,57,128,14,66,76
1,29,67,45,27,37,41,5,9,54,22
0,50,5,11,46,29,26,102,121,16,58
1,26,67,76,57,104,7,113,50,1,64
0,88,97,17,27,8,104,75,84,14,6
0,45,25,128,41,32,67,2,35,50,86
1,53,8,135,104,26,19,129,37,94,106
0,112,121,97,25,32,86,85,83,67,35
0,9,88,14,27,48,86,64,101,135,13
1,96,39,54,35,87,34,128,121,6,97
1,10,75,110,99,74,129,107,86,1,26
1,61,87,30,81,35,4,2,29,39,123
1,36,54,43,87,26,67,136,88,5,82
0,27,26,8,17,18,72,126,74,44,36
1,101,71,85,34,93,4,64,9,102,105
0,12,74,97,85,20,16,103,13,32,93
1,102,43,26,67,99,11,87,81,119,71
0,56,26,135,108,95,97,39,1,85,86
0,62,35,106,54,99,34,50,136,72,27
0,15,1,25,28,21,76,36,4,96,114
0,100,2,109,26,83,12,5,43,64,14
0,113,34,21,53,14,101,11,9,41,81
1,137,5,55,100,67,121,13,136,53,44
0,64,8,75,105,74,77,2,1,50,121
1,31,85,138,11,1,40,44,75,21,108
1,31,91,44,52,72,19,18,123,101,21
0,41,59,98,86,20,44,21,9,13,85
0,34,121,71,93,62,44,129,5,108,76
1,71,6,59,49,88,30,7,84,41,76
0,26,70,114,34,86,99,47,74,8,40
0,93,86,20,32,56,27,31,42,34,62
1,85,74,31,56,96,112,119,102,44,57
1,123,67,30,105,11,5,137,86,80,7
1,2,53,71,100,105,75,126,8,98,81
0,75,30,15,59,102,103,64,96,25,82
1,22,102,32,2,128,138,11,30,35,67
0,14,96,5,93,59,81,86,33,2,126
1,35,16,21,67,123,101,11,87,99,41
0,64,57,93,36,42,8,14,101,26,113
1,26,6,32,9,129,8,16,74,30,123
0,123,31,8,26,104,34,49,86,50,54
1,69,32,19,123,7,93,20,98,138,14
0,135,74,137,8,40,2,30,36,93,100
0,36,75,14,81,123,72,50,71,70,44
0,39,51,112,67,68,21,93,59,30,83
1,26,88,74,17,95,41,86,120,21,19
0,128,98,114,33,58,27,15,70,64,11
1,63,123,62,2,106,17,8,30,104,7
1,25,129,27,57,72,41,51,36,68,138
1,104,97,65,93,49,41,64,51,59,31
0,2,71,70,46,64,30,84,137,41,56
1,73,6,96,86,14,39,101,120,32,70
1,50,103,1,58,128,34,47,11,40,83
0,128,8,135,19,59,90,56,129,64,70
1,98,14,30,8,105,84,138,99,67,119
1,22,105,44,26,138,30,16,72,35,12
1,85,129,22,35,64,84,38,123,39,6
1,6,36,5,86,104,81,50,64,16,39
1,22,2,6,5,68,128,138,44,32,26
0,19,69,75,74,105,67,104,86,21,64
1,138,15,73,110,64,60,13,14,100,99
1,5,138,2,83,56,119,98,21,101,93
1,80,5,7,54,36,21,1,30,85,114
1,2,64,43,123,1,35,30,23,39,44
0,53,7,89,72,109,68,17,100,48,43
1,16,74,67,9,26,79,36,105,2,114
1,123,86,56,6,2,101,70,36,50,104
1,30,60,93,64,39,112,49,13,70,19
0,56,21,137,113,123,7,114,74,71,32
1,44,5,36,35,86,1,85,99,97,47
0,28,63,50,35,26,2,75,8,5,21
1,51,42,40,36,30,3,44,93,138,87
1,30,85,67,22,11,99,95,123,82,40
1,101,138,6,129,68,85,26,48,74,2
0,91,128,6,96,30,5,50,76,41,2
1,21,72,135,85,30,68,53,138,29,44
1,83,121,80,17,6,102,85,106,105,135
0,39,68,6,97,138,50,2,135,5,8
1,138,105,2,34,86,98,87,75,95,6
1,47,120,11,93,85,128,70,34,97,5
0,44,9,99,31,101,78,8,83,87,34
1,88,86,2,84,1,28,128,101,70,104
1,32,19,57,138,43,73,114,6,129,64
1,49,31,83,8,74,129,22,44,9,30
0,64,18,35,30,2,47,83,86,42,104
1,44,11,61,64,7,18,52,30,105,27
0,105,34,8,87,120,19,93,47,75,123
0,43,93,104,50,101,14,55,4,128,72
0,16,9,5,56,63,11,42,64,36,123
0,53,36,84,136,93,11,56,121,16,27
1,7,20,59,49,73,104,1,101,35,11
1,86,63,46,120,16,42,75,25,30,96
1,41,14,25,36,64,9,129,31,106,56
0,6,49,62,5,64,47,105,14,9,93
0,104,88,119,128,53,95,101,10,102,90
1,8,27,16,11,5,14,105,72,129,88
0,73,41,2,33,53,123,35,70,64,32
0,70,47,14,59,51,128,45,49,44,98
0,11,71,43,10,37,84,53,55,114,80
1,55,17,64,41,107,71,30,48,56,20
1,75,1,31,120,104,19,80,14,23,84
1,67,104,37,11,34,41,96,31,85,76
0,68,85,67,28,39,50,11,13,86,21
1,105,44,2,27,11,76,5,14,32,75
0,94,46,25,72,53,39,18,60,35,21
1,87,16,47,32,39,84,35,105,56,128
1,138,78,7,104,5,81,67,9,123,64
0,18,29,5,101,33,75,1,83,64,99
1,86,6,72,2,101,57,66,8,138,59
0,67,96,91,48,19,129,84,21,100,1
1,40,70,14,129,31,62,11,121,135,88
1,27,98,31,100,95,83,76,86,38,104
1,5,128,29,8,11,1,30,60,86,21
0,126,83,1,104,101,21,68,44,84,62
1,72,99,83,136,35,71,104,26,4,13
1,5,84,14,54,113,16,87,1,59,123
0,45,9,84,27,54,64,129,106,48,105
1,90,63,14,34,7,56,36,119,59,77
0,109,91,119,45,46,107,8,71,43,70
0,54,35,110,106,71,6,39,30,9,49
0,100,26,1,126,121,86,10,114,84,28
0,92,29,102,25,126,35,2,56,137,5
0,25,21,35,4,14,101,93,12,13,102
1,45,30,104,72,35,32,113,50,28,110
1,56,11,97,52,5,10,126,29,45,86
0,138,6,55,106,2,11,129,14,112,89
0,74,108,41,69,47,102,22,96,26,44
0,17,42,5,72,15,21,50,138,86,93
1,104,101,26,96,113,137,93,129,87,51
0,25,42,23,75,138,35,27,63,98,99
1,7,33,74,67,119,10,22,5,9,120
0,45,128,129,54,27,99,93,101,106,86
1,56,120,64,123,14,43,102,91,114,20
0,95,36,31,59,32,27,53,34,69,35
0,19,123,71,55,86,33,59,35,51,128
0,114,67,36,5,27,29,20,35,31,89
1,105,44,59,19,5,88,75,6,102,91
0,35,56,45,2,37,75,1,17,88,86
1,44,14,9,75,19,5,76,129,93,57
1,97,77,135,10,72,96,87,32,138,56
1,11,1,64,14,83,56,28,45,120,26
0,1,9,3,126,85,44,87,11,2,88
0,32,44,40,85,53,80,27,68,129,70
1,40,1,76,28,62,6,38,26,83,137
1,36,137,27,12,58,45,129,30,8,101
0,138,123,16,10,21,5,69,88,44,26
1,68,18,6,64,62,50,12,72,14,75
0,44,14,28,59,21,5,75,54,135,68
0,129,27,70,113,86,53,90,31,44,100
0,128,30,22,8,138,27,42,14,41,72
0,129,40,138,64,11,2,44,76,71,14
1,35,58,32,14,106,104,63,105,111,34
0,101,99,67,56,27,93,123,86,28,74
1,10,93,3,9,57,104,126,30,11,19
0,26,135,25,6,36,86,30,93,71,22
0,138,69,36,106,105,47,70,72,34,74
1,26,13,77,85,35,51,99,105,46,6
1,44,101,104,121,74,105,27,8,120,54
0,34,56,37,75,72,74,95,77,64,16
1,11,44,39,71,21,20,84,93,137,74
0,13,70,27,104,75,20,41,31,2,74
0,114,44,10,30,73,34,74,41,119,64
1,102,45,59,105,64,16,67,28,84,14
1,136,23,5,55,105,7,74,86,41,98
0,9,135,2,8,36,68,42,137,35,26
1,84,106,138,108,96,70,76,110,42,66
1,93,90,46,16,128,86,53,49,88,85
1,107,37,56,23,41,21,64,44,85,34
0,97,96,23,93,33,59,57,22,64,44
1,96,44,123,76,72,28,95,20,47,55
0,22,69,31,87,1,104,64,67,128,75
1,46,21,5,64,44,112,36,71,138,27
1,109,76,138,128,105,54,85,28,56,75
1,54,2,20,128,35,11,74,61,21,67
0,86,87,44,98,56,34,14,64,21,22
0,123,41,128,74,135,63,126,84,14,30
0,46,57,53,6,29,138,26,100,84,107
1,128,12,2,23,91,138,22,123,63,84
1,1,121,2,40,14,97,12,49,59,128
0,1,31,105,21,80,74,54,107,50,104
0,73,33,1,31,13,17,109,91,2,22
0,129,27,11,104,64,59,35,9,34,71
1,8,96,106,27,128,64,30,114,47,23
0,21,113,102,40,20,8,5,114,36,10
1,68,35,87,62,93,5,53,40,129,36
0,28,27,21,14,44,84,25,135,12,83
1,136,102,69,74,51,32,16,35,84,29
1,72,14,8,105,86,44,64,5,30,136
1,26,71,56,14,1,63,72,2,74,30
1,105,14,47,29,114,64,96,138,106,70
0,2,4,20,14,31,64,63,67,72,34
0,30,41,34,5,14,63,42,91,114,22
1,96,100,5,74,114,2,14,126,54,72
0,41,30,101,74,69,97,86,93,110,47
1,30,80,27,97,6,14,64,34,49,67
0,2,5,75,93,26,83,136,106,14,64
0,65,71,1,75,99,76,67,50,43,14
0,22,70,90,136,14,126,88,123,98,44
1,138,44,32,129,21,28,123,8,106,105
0,48,112,36,14,32,9,10,88,37,126
1,75,104,53,54,22,63,19,99,90,11
0,93,65,84,58,57,101,138,30,1,128
0,71,75,50,95,21,35,37,16,105,67
0,2,93,34,14,30,55,1,11,129,33
1,64,137,27,22,70,17,50,14,21,138
0,8,55,138,50,22,129,94,111,71,26
0,56,105,111,73,46,83,86,74,6,71
1,64,108,54,56,14,44,128,76,97,72
0,11,84,59,90,1,27,128,93,14,74
1,37,43,96,128,95,14,66,26,135,2
1,56,64,44,21,136,63,62,101,99,121
1,69,98,44,76,58,31,101,22,38,70
0,76,75,135,44,121,106,26,1,129,128
1,75,14,93,105,80,26,40,44,11,59
0,121,99,75,14,31,6,101,74,47,9
1,128,64,85,44,10,49,70,99,100,75
0,7,74,15,72,30,8,114,68,70,123
0,21,75,10,34,19,40,14,56,64,96
1,112,15,86,6,11,31,121,106,59,56
0,9,119,41,99,43,109,2,51,15,68
0,8,36,9,111,128,1,84,22,59,39
1,2,21,41,35,36,82,75,1,50,81
1,129,123,26,10,8,74,128,104,35,111
0,100,17,136,5,71,1,101,2,84,11
0,96,8,91,36,9,62,138,39,26,37
0,2,70,86,97,45,113,101,75,35,96
0,108,106,26,12,83,50,16,14,22,44
0,72,14,104,36,8,138,85,32,97,76
1,8,86,36,16,123,21,137,128,5,6
1,93,36,2,33,123,28,41,108,58,15
0,22,21,14,4,87,76,128,30,70,86
1,64,1,2,121,20,84,129,35,8,87
1,83,85,113,42,30,8,14,15,99,74
0,70,17,68,26,47,104,7,137,64,41
1,112,29,54,35,84,31,64,77,56,76
1,69,8,48,5,19,85,99,83,136,44
1,108,86,1,104,105,67,129,75,87,98
1,23,67,63,94,8,120,70,138,50,106
0,94,93,21,7,61,16,8,13,104,75
0,26,2,6,136,43,104,87,101,44,17
0,47,14,42,21,40,20,102,35,16,9
1,113,6,37,96,27,14,67,21,64,36
0,54,15,9,75,85,101,106,91,67,87
0,74,20,114,102,57,41,111,105,32,107
1,85,19,20,89,49,65,30,86,1,129
1,16,27,40,98,6,29,41,14,128,136
0,71,109,138,105,50,5,41,76,15,14
1,4,44,64,80,5,70,82,84,86,99
1,74,41,14,20,30,106,136,27,26,44
0,31,102,94,89,123,34,12,19,110,23
0,72,31,137,53,136,100,11,101,55,44
0,26,44,25,104,5,86,35,50,93,56
1,7,31,6,25,81,50,96,36,14,114
0,84,44,9,76,64,1,5,62,2,34
1,11,83,2,45,126,47,64,8,99,36
1,39,32,102,50,70,72,1,137,86,34
0,36,128,14,86,44,49,9,70,75,85
1,32,49,45,86,1,62,5,88,8,137
1,8,30,104,101,60,21,138,33,31,77
0,5,23,10,14,138,37,22,114,104,40
0,82,1,95,91,123,14,5,104,20,93
1,105,107,100,137,10,45,87,44,64,11
0,13,83,104,1,102,70,101,128,5,58
1,19,76,67,36,86,50,102,72,1,138
1,40,45,23,42,64,26,104,70,100,9
0,11,53,85,35,30,8,26,113,49,84
0,56,19,74,21,105,84,17,107,86,93
0,74,35,75,135,32,26,100,6,50,49
0,25,94,36,105,135,2,64,41,138,35
1,21,19,32,7,8,11,70,129,62,1
1,30,46,100,36,22,105,63,74,53,93
0,19,26,31,94,47,84,30,62,44,6
1,6,75,64,36,84,27,13,106,25,42
0,2,93,74,30,86,50,1,101,113,14
1,52,30,60,62,70,37,74,101,61,41
0,68,32,22,62,17,26,35,36,113,50
1,6,31,27,71,126,87,74,86,2,56
0,36,86,108,97,44,16,51,98,123,138
0,26,75,23,97,93,18,86,5,35,129
1,99,30,17,86,138,120,64,56,2,40
0,109,39,120,126,7,114,74,97,107,84
0,60,1,34,50,30,66,128,8,71,11
1,75,10,100,49,102,76,32,11,8,30
1,34,135,70,64,21,11,40,71,75,85
0,106,9,26,6,46,27,2,113,86,59
1,138,123,48,21,104,135,47,9,63,87
1,23,8,5,54,32,42,17,87,96,100
1,104,113,32,72,41,21,9,23,44,26
1,123,56,37,13,16,105,98,84,23,10
1,138,94,96,76,87,97,27,129,22,6
1,28,52,34,44,100,31,87,48,25,96
1,75,36,99,114,68,12,128,104,14,20
0,2,36,14,39,95,87,94,6,89,5
1,47,16,56,26,1,100,37,30,11,93
0,81,99,114,100,6,104,69,106,62,33
1,21,1,14,110,37,35,74,104,44,30
1,17,105,60,102,58,7,31,13,56,27
0,25,59,11,7,106,97,64,57,18,96
1,90,96,80,35,21,56,13,64,34,129
0,128,113,54,22,70,30,6,104,56,26
0,9,21,95,16,87,44,4,75,138,129
0,56,9,92,39,26,19,114,86,101,121
1,45,26,99,19,93,85,25,64,30,70
0,35,86,44,98,9,49,41,68,32,33
1,104,126,101,63,51,14,87,22,2,27
1,138,86,44,21,91,93,97,63,98,11
1,93,64,30,56,69,81,105,138,9,50
1,87,128,19,26,73,28,136,86,21,101
0,11,54,101,49,50,72,41,2,25,9
0,68,80,86,11,97,123,8,101,104,121
1,86,113,26,17,93,13,129,7,90,6
1,137,8,25,105,2,64,129,56,29,23
1,2,19,68,72,36,32,29,83,11,44
1,101,55,5,82,44,26,90,28,138,12
1,16,25,21,121,9,74,41,104,50,83
0,22,106,76,104,64,49,14,28,72,84
0,98,91,119,19,48,27,33,42,35,72
1,11,85,2,42,123,13,10,66,14,31
1,21,100,64,8,104,101,119,75,50,93
1,74,75,1,7,30,6,100,68,40,84
0,68,90,71,99,8,70,81,31,26,5
1,14,13,69,93,87,123,106,43,30,56
1,44,35,36,7,40,19,129,86,67,20
0,87,11,84,104,71,93,29,14,114,74
0,72,14,19,30,11,34,1,85,2,110
1,86,41,74,49,9,114,36,42,105,104
0,136,35,138,129,9,53,69,41,75,11
1,106,85,32,84,90,26,9,41,56,31
0,62,64,70,22,43,6,83,101,14,49
0,129,123,53,119,93,87,94,101,104,106
0,19,126,84,6,123,30,14,70,3,86
1,74,100,53,126,41,1,44,83,123,27
1,25,63,121,135,30,102,84,27,36,59
0,23,68,30,33,14,69,128,19,25,81
0,88,2,64,44,11,14,110,114,138,5
1,123,53,8,58,64,86,84,98,76,93
0,101,1,56,104,5,121,27,93,98,74
1,88,87,94,22,77,30,106,4,28,5
0,5,17,42,97,40,72,1,36,123,74
1,47,8,105,82,97,114,4,27,21,62
1,100,86,98,7,16,3,54,51,59,126
0,43,106,31,100,35,7,16,105,22,93
0,26,54,9,77,59,44,39,119,36,135
1,85,46,32,1,31,5,88,74,49,93
0,17,54,112,3,23,138,88,9,93,84
1,68,138,137,90,23,86,72,100,65,93
1,128,93,129,76,87,121,58,35,104,105
0,26,136,39,55,10,56,6,3,41,138
1,83,5,2,48,34,85,50,70,47,39
1,50,71,8,22,36,30,119,94,46,5
1,11,129,62,111,30,31,35,109,105,2
0,101,75,41,32,112,17,43,21,70,40
0,14,59,55,30,6,74,48,76,20,138
1,5,74,97,62,68,36,96,104,44,50
0,40,14,102,101,9,96,72,32,85,41
0,86,93,113,5,97,35,14,63,25,30
1,44,27,135,2,85,23,138,35,64,25
0,2,102,31,101,76,34,27,6,105,42
0,103,26,95,19,11,138,67,50,74,32
1,76,138,31,71,1,75,7,13,41,87
0,121,137,14,98,70,2,34,10,105,128
0,38,138,6,42,1,14,5,104,94,75
1,91,67,11,19,87,1,123,64,97,120
1,62,136,48,104,106,22,76,109,45,31
0,86,135,14,7,73,82,75,96,64,44
0,13,105,28,31,12,21,74,41,102,113
1,101,10,84,7,2,21,64,70,46,97
1,128,73,41,23,64,112,40,138,70,19
0,137,101,67,86,113,56,77,26,22,14
1,16,128,67,46,68,33,74,6,121,87
0,37,86,98,15,1,55,102,50,105,4
1,40,12,18,32,135,47,20,100,58,9
1,86,65,42,121,97,33,59,6,27,26
0,9,86,62,36,42,123,87,17,14,12
1,44,14,111,138,112,103,100,34,9,67
0,80,128,2,13,97,10,50,123,59,120
1,100,104,86,72,48,64,53,1,14,11
1,9,35,26,100,14,137,10,3,102,114
1,123,35,86,67,137,30,81,119,138,15
0,95,84,51,48,30,34,14,29,93,64
0,43,41,71,54,74,101,2,37,56,35
1,67,28,14,62,4,41,99,138,44,30
0,126,50,51,22,67,82,86,99,1,138
1,11,69,71,8,135,73,107,41,126,96
1,84,93,35,23,14,72,5,70,2,48
1,99,101,93,30,106,18,26,87,104,35
0,96,34,105,53,63,101,27,56,33,42
0,111,30,40,91,59,11,104,42,5,89
0,102,44,30,138,21,123,71,64,93,32
1,8,5,136,12,123,1,27,85,35,2
0,13,28,35,26,71,114,91,97,86,106
1,53,64,1,110,30,50,8,52,36,32
0,138,6,86,16,32,62,110,27,73,14
0,102,62,100,65,33,77,114,135,8,57
1,50,8,27,28,31,14,104,93,5,64
1,29,27,75,1,92,14,60,34,70,111
0,35,8,5,14,27,113,138,112,105,49
0,87,40,35,41,14,54,8,36,100,20
0,138,30,45,93,80,6,99,101,84,35
1,16,97,87,128,8,60,88,84,35,41
0,36,136,86,114,10,93,128,120,68,11
0,33,47,43,19,137,81,114,86,25,27
1,14,93,75,106,71,58,45,92,104,85
0,101,87,16,6,120,83,100,29,67,22
0,126,30,42,138,8,20,36,93,108,114
1,21,14,26,43,67,102,119,4,22,47
1,1,9,30,34,2,72,106,86,102,69
0,2,45,23,5,8,31,51,50,11,56
0,84,71,8,126,22,138,75,2,67,68
0,10,14,13,26,28,138,113,53,136,40
1,64,21,53,138,14,105,26,42,120,5
1,64,14,25,70,28,113,87,104,54,1
1,57,35,33,37,47,11,26,23,5,21
1,121,73,129,58,109,8,26,15,45,71
0,135,68,35,34,60,21,76,78,64,67
1,19,35,40,2,85,53,5,110,25,135
1,7,64,8,83,46,98,20,54,94,86
1,102,63,22,15,100,106,95,75,43,68
0,59,114,53,20,30,14,32,18,99,49
0,46,101,106,9,14,104,85,29,74,70
1,21,59,16,14,76,32,22,9,2,20
0,9,102,97,32,22,64,86,49,14,109
1,2,91,64,34,93,14,1,102,21,36
0,34,5,129,75,48,74,72,2,93,105
0,3,44,14,50,75,2,54,5,138,84
0,63,6,5,53,106,8,56,22,89,48
1,99,58,104,34,17,96,119,79,47,1
1,107,64,69,39,56,89,105,34,37,7
1,80,34,68,18,26,52,67,14,30,96
1,87,42,25,40,23,54,70,74,75,83
0,100,104,53,33,11,54,105,19,50,41
1,67,28,75,123,14,42,22,114,50,9
0,63,79,30,22,104,50,14,44,5,41
0,84,114,137,14,33,97,23,54,74,65
1,85,102,27,90,80,83,95,138,21,75
0,74,123,108,1,71,86,85,17,32,47
1,9,30,36,135,44,69,75,49,4,93
1,89,105,85,22,69,138,88,68,42,33
1,94,30,99,119,86,69,112,75,36,11
0,68,62,17,106,54,50,89,21,11,22
1,106,101,14,1,80,7,74,75,26,8
1,21,4,2,100,32,11,68,44,104,64
1,22,91,28,62,11,21,63,1,35,50
1,6,71,92,84,72,85,86,35,62,11
0,97,114,21,65,98,27,47,83,99,7
0,26,70,136,106,47,100,35,128,9,108
0,21,31,6,2,96,88,104,1,26,11
1,56,91,5,35,77,93,27,59,71,47
0,113,119,84,53,60,86,121,108,18,11
1,44,120,9,99,50,53,4,6,92,62
0,129,74,23,21,76,83,120,26,138,36
0,21,87,84,6,41,8,44,135,138,5
1,84,2,110,101,44,74,30,81,22,7
1,44,36,84,30,32,14,27,11,35,63
1,19,46,50,84,93,28,35,30,42,40
0,88,101,138,32,64,14,63,86,35,42
1,101,83,71,76,25,17,113,54,103,37
1,50,96,101,85,6,80,14,84,29,27
1,26,54,100,88,29,3,15,13,91,67
1,105,60,30,93,35,27,73,75,22,2
1,75,59,30,67,44,6,84,69,71,49
0,67,40,23,73,100,107,55,11,32,137
1,28,13,17,50,4,30,32,43,44,69
1,59,50,101,97,94,63,57,126,135,47
1,85,22,43,105,11,70,72,86,104,49
1,96,85,68,11,41,59,58,6,74,14
0,9,84,70,4,19,72,100,109,41,129
0,120,63,23,98,74,7,13,30,44,104
1,85,123,72,67,138,119,93,88,49,59
1,138,2,64,26,44,67,3,19,105,81
1,11,45,64,28,113,18,17,86,85,48
0,136,26,30,129,10,5,28,128,1,19
1,5,93,13,97,29,25,36,7,136,4
1,97,70,87,86,106,5,56,44,114,72
0,73,33,19,22,35,97,67,123,126,88
1,90,101,74,120,11,44,34,33,85,8
0,5,17,74,70,9,49,27,7,13,48
0,40,7,35,8,49,12,30,64,71,74
1,53,1,90,16,27,95,50,136,123,2
1,106,84,98,47,9,42,37,49,6,30
1,73,14,61,37,25,35,93,26,51,16
0,77,34,56,75,123,12,73,91,111,71
0,104,40,106,51,93,76,75,86,35,70
1,86,7,16,75,1,119,62,93,58,71
0,14,59,7,44,96,50,47,49,6,112
1,44,59,102,28,76,101,123,21,26,67
1,8,34,50,40,137,69,26,41,53,106
1,99,30,46,138,45,62,64,26,61,95
1,119,83,16,44,64,71,32,87,129,48
1,65,114,42,51,87,11,123,1,119,37
0,41,75,105,111,128,11,136,86,8,26
0,86,46,112,102,87,59,97,29,138,70
0,70,40,93,30,53,67,75,50,54,14
0,93,30,44,16,56,36,19,78,18,35
